Product_ID,Compressor_Type,Product_Name,Power_Rating(HP),Capacity(CFM),Pressure_Rating(PSI),Date_of_Sale,Sales_Channel,Sales_Region,Unit_Price,Quantity_Sold,Total_Sales_Revenue,Customer_ID,Company_Name,Contact_Person,Contact_Email,Contact_Phone,Installation_Date,Service_Contracts,Maintenance_History,Warranty_Information,Energy_Consumption(kWh),Efficiency_Rating(%),Operating_Cost,Environmental_Impact,Market_Trends,Customer_Satisfaction_Ratings,Marketing_Campaigns,Promotional_Discounts,Advertising_Channels,Industry_Regulations,industries
1871,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EN SERIES SCREW AIR COMPRESSOR,175,206,163,2023-02-08,Direct Sales,East Region,10489,7,73423,972,"Craig, West and Baker",Joshua Reynolds,christinaclark@example.net,889.395.9611x9033,2023-09-09,No,Annual service contract,3 years warranty,47.8,86.62,6597.61,Minimal environmental impact,Growing,4.9,Online Ads,10% off for bulk orders,Social media campaigns,Compliance with industry standards,Food Processing
1872,OIL LUBRICATED PISTON AIR COMPRESSORS,HIGH PRESSURE PISTON COMPRESSORS,109,29,162,2022-12-10,Direct Sales,East Region,10077,5,50385,973,"Chapman, Hogan and Middleton",Becky Dunn,bhernandez@example.net,7843402415,2023-09-01,No,Quarterly Maintenance,5 years warranty,6.3,87.74,6779.39,Low emissions,Growing,3.6,Online Ads,15% off for first-time buyers,Mobile app for remote monitoring,No specific regulations,Food & Beverages
1873,OIL LUBRICATED PISTON AIR COMPRESSORS,ALUMINIUM COAXIAL PISTON COMPRESSORS,101,11,114,2023-05-10,Online Platform,East Region,8277,6,49662,974,Diaz-Jenkins,Jeffrey Pearson,tracinolan@example.org,(682)840-9682,2023-10-19,No,Regular maintenance every 6 months,1 year warranty,1.8,83.05,5614.76,Environmentally friendly design,Declining,4.1,Email Campaign,"Free shipping for orders above $10,000",Social media campaigns,Compliance with industry standards,Concrete Pumps
1874,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,160,406,197,2023-09-16,Online Platform,North Region,60141,8,481128,975,Davis-Joseph,Julie Ramos,medinapatricia@example.com,591.274.3917x4941,2023-10-17,No,Regular maintenance every 6 months,5 years warranty,90.9,74.7,43386.3,Environmentally friendly design,Stable,3.9,Email Campaign,15% off for first-time buyers,Mobile app for remote monitoring,No specific regulations,Automotive
1875,OIL LUBRICATED PISTON AIR COMPRESSORS,LD SERIES PISTON COMPRESSOR,39,19,109,2023-08-18,Online Platform,East Region,12493,10,124930,976,"Mcneil, Rice and Gibson",Tammy Kelly,susan00@example.net,749-733-0214x43194,2023-11-24,Yes,Annual service contract,5 years warranty,4.0,75.03,9769.92,Low emissions,Declining,3.7,Online Ads,"Free shipping for orders above $10,000",Industry magazines,Compliance with industry standards,Circuit Breakers
1876,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,79,670,199,2023-11-05,Distributor,West Region,92298,2,184596,977,"Walters, Gamble and Briggs",Dawn Villarreal,hansentracy@example.org,+1-292-699-0946x5835,2023-11-11,No,Quarterly Maintenance,5 years warranty,200.3,93.11,48539.77,Low emissions,Declining,4.1,Trade Shows,15% off for first-time buyers,Mobile app for remote monitoring,No specific regulations,Paper
1877,OIL LUBRICATED PISTON AIR COMPRESSORS,LD SERIES PISTON COMPRESSOR,200,16,114,2023-10-01,Distributor,North Region,13015,6,78090,978,Contreras-Stevens,Shelly Perez,brianrichards@example.com,8403784332,2023-11-05,No,Regular maintenance every 6 months,2 years warranty,4.7,82.71,9315.59,Minimal environmental impact,Growing,4.6,Trade Shows,15% off for first-time buyers,Industry magazines,Compliance with industry standards,Engine Starting
1878,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EN SERIES SCREW AIR COMPRESSOR,159,200,122,2023-08-19,Direct Sales,North Region,12910,2,25820,979,Robles-Thomas,Mr. Eric Hudson,maryingram@example.net,7024122036,2023-11-21,Yes,Quarterly Maintenance,2 years warranty,8.5,86.54,8789.34,Minimal environmental impact,Declining,4.4,Trade Shows,"Free shipping for orders above $10,000",Industry magazines,Compliance with industry standards,Food Processing
1879,OIL LUBRICATED PISTON AIR COMPRESSORS,ALUMINIUM COAXIAL PISTON COMPRESSORS,57,11,108,2023-05-05,Direct Sales,East Region,10721,1,10721,980,Whitney-King,Randy Stevens,jesseorozco@example.org,678.905.7248x50903,2023-08-12,Yes,Annual service contract,5 years warranty,2.9,81.53,6673.78,Low emissions,Stable,4.5,Trade Shows,10% off for bulk orders,Industry magazines,No specific regulations,Circuit Breakers
1880,OIL LUBRICATED PISTON AIR COMPRESSORS,HIGH PRESSURE PISTON COMPRESSORS,180,27,134,2023-02-05,Distributor,North Region,10570,7,73990,981,Bryant Inc,Marissa Jackson,michellewade@example.org,+1-207-203-0820,2023-07-19,No,Annual service contract,3 years warranty,5.8,94.26,6242.21,Low emissions,Declining,4.0,Trade Shows,"Free shipping for orders above $10,000",Mobile app for remote monitoring,Compliance with industry standards,Plastic Manufacturing
1881,OIL LUBRICATED PISTON AIR COMPRESSORS,CUSTOM BUILT COMPRESSORS,160,1373,119,2023-06-27,Distributor,South Region,67658,9,608922,982,"Jones, Stevens and Johnson",Xavier Martin,pbell@example.org,764-586-8228,2023-08-23,Yes,Quarterly Maintenance,1 year warranty,68.7,82.81,37651.82,Low emissions,Declining,4.6,Email Campaign,10% off for bulk orders,Social media campaigns,No specific regulations,Automobile
1882,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,42,420,129,2023-09-08,Direct Sales,North Region,22309,9,200781,983,"Peterson, Thompson and Nguyen",Jo Clay,martinjessica@example.net,001-935-781-2108,2023-12-02,No,Regular maintenance every 6 months,3 years warranty,63.5,89.2,16955.17,Minimal environmental impact,Declining,4.4,Online Ads,"Free shipping for orders above $10,000",Social media campaigns,No specific regulations,Small Machining
1883,OIL LUBRICATED PISTON AIR COMPRESSORS,ALUMINIUM COAXIAL PISTON COMPRESSORS,141,12,91,2022-12-16,Direct Sales,West Region,10556,8,84448,984,Burke-Arnold,Kyle Hayes,alexander78@example.net,(605)670-9643x2642,2023-05-05,No,Annual service contract,3 years warranty,0.8,83.57,5504.05,Minimal environmental impact,Growing,3.5,Online Ads,15% off for first-time buyers,Social media campaigns,No specific regulations,Concrete Pumps
1884,OIL LUBRICATED PISTON AIR COMPRESSORS,LD SERIES PISTON COMPRESSOR,169,19,146,2023-06-14,Online Platform,East Region,14052,7,98364,985,Brown and Sons,Maria Jackson,thomasnicole@example.net,737.267.4275,2023-08-28,Yes,Quarterly Maintenance,3 years warranty,3.1,75.1,10642.31,Minimal environmental impact,Declining,4.5,Trade Shows,15% off for first-time buyers,Industry magazines,Compliance with industry standards,CNC Operation
1885,OIL LUBRICATED PISTON AIR COMPRESSORS,CUSTOM BUILT COMPRESSORS,131,500,274,2023-02-01,Direct Sales,East Region,97670,8,781360,986,"Silva, Olsen and Bradshaw",Scott Ibarra,kjones@example.com,(321)380-1440,2023-04-20,No,Quarterly Maintenance,3 years warranty,73.8,81.89,51010.34,Environmentally friendly design,Declining,4.5,Online Ads,"Free shipping for orders above $10,000",Industry magazines,No specific regulations,Marine
1886,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EN SERIES SCREW AIR COMPRESSOR,189,20,144,2023-02-15,Direct Sales,North Region,10944,1,10944,987,"Duncan, Simon and Mendez",Stephanie White,michael92@example.net,933-850-7567x88540,2023-06-27,No,Quarterly Maintenance,1 year warranty,21.1,90.88,5526.08,Environmentally friendly design,Stable,4.9,Trade Shows,"Free shipping for orders above $10,000",Social media campaigns,Compliance with industry standards,Automotive
1887,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EN SERIES SCREW AIR COMPRESSOR,42,182,112,2023-08-06,Distributor,South Region,15095,5,75475,988,"Mcdaniel, Stewart and Crawford",Jordan Salinas,zmartin@example.org,(228)655-0863,2023-09-17,Yes,Quarterly Maintenance,1 year warranty,23.1,83.32,10803.11,Environmentally friendly design,Growing,4.2,Trade Shows,"Free shipping for orders above $10,000",Industry magazines,No specific regulations,Fabrication Workshops
1888,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,85,265,185,2023-10-20,Distributor,South Region,19805,1,19805,989,Gomez-Pearson,Brian Murray,brett61@example.org,265.478.7907x1059,2023-11-02,Yes,Annual service contract,5 years warranty,59.1,77.73,15736.06,Low emissions,Growing,4.2,Online Ads,15% off for first-time buyers,Mobile app for remote monitoring,No specific regulations,Food Processing
1889,OIL LUBRICATED PISTON AIR COMPRESSORS,HIGH PRESSURE PISTON COMPRESSORS,88,11,90,2023-10-01,Direct Sales,East Region,12723,7,89061,990,Adams-Berry,Heather Patterson,wcampos@example.com,(526)760-8218x75572,2023-10-05,No,Annual service contract,1 year warranty,4.9,84.73,6861.28,Low emissions,Declining,4.0,Trade Shows,"Free shipping for orders above $10,000",Industry magazines,No specific regulations,General Engineering
1890,OIL LUBRICATED PISTON AIR COMPRESSORS,LD SERIES PISTON COMPRESSOR,101,18,104,2023-11-28,Direct Sales,South Region,14646,4,58584,991,Patterson-Wheeler,Jennifer Wagner,anthony25@example.org,001-688-284-1313x780,2023-12-07,No,Annual service contract,1 year warranty,3.4,87.16,8616.22,Low emissions,Stable,4.2,Online Ads,"Free shipping for orders above $10,000",Industry magazines,Compliance with industry standards,Hydel
1891,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,34,490,187,2023-08-31,Direct Sales,West Region,16091,5,80455,992,Cortez PLC,Richard Lynch,cameron68@example.net,472.803.2065,2023-09-17,Yes,Annual service contract,2 years warranty,59.1,91.31,9433.19,Environmentally friendly design,Stable,4.7,Email Campaign,10% off for bulk orders,Industry magazines,No specific regulations,Food Processing
1892,OIL LUBRICATED PISTON AIR COMPRESSORS,HIGH PRESSURE PISTON COMPRESSORS,180,23,111,2023-07-07,Distributor,South Region,17678,9,159102,993,"Adkins, Wilkerson and Nelson",Adrienne Torres,qadams@example.net,5225859539,2023-11-29,No,Annual service contract,2 years warranty,4.5,93.3,11863.79,Low emissions,Declining,4.6,Online Ads,10% off for bulk orders,Social media campaigns,No specific regulations,Circuit Breakers
1893,OIL LUBRICATED PISTON AIR COMPRESSORS,LD SERIES PISTON COMPRESSOR,54,20,122,2023-09-25,Direct Sales,North Region,12545,2,25090,994,"Keith, Nielsen and Smith",Elizabeth Lopez,mooreashley@example.org,001-489-447-0837,2023-10-29,No,Regular maintenance every 6 months,5 years warranty,2.9,82.76,7944.09,Environmentally friendly design,Declining,4.0,Trade Shows,"Free shipping for orders above $10,000",Industry magazines,No specific regulations,Automotive
1894,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,148,301,158,2023-08-17,Distributor,West Region,24142,5,120710,995,"Shannon, Lane and Garrett",Stephanie Lloyd,robertparrish@example.org,511-549-3767,2023-10-24,Yes,Annual service contract,2 years warranty,73.1,81.58,17463.36,Minimal environmental impact,Stable,3.7,Trade Shows,15% off for first-time buyers,Mobile app for remote monitoring,No specific regulations,Fabrication Workshops
1895,OIL LUBRICATED PISTON AIR COMPRESSORS,CUSTOM BUILT COMPRESSORS,87,589,250,2023-08-11,Online Platform,South Region,118120,9,1063080,996,Klein and Sons,Donald Stewart,wquinn@example.com,+1-359-864-6985x812,2023-08-19,No,Regular maintenance every 6 months,3 years warranty,16.6,77.94,72252.21,Environmentally friendly design,Growing,4.0,Online Ads,10% off for bulk orders,Mobile app for remote monitoring,No specific regulations,Automotive
1896,OIL LUBRICATED PISTON AIR COMPRESSORS,HIGH PRESSURE PISTON COMPRESSORS,109,14,161,2023-01-28,Online Platform,South Region,13226,10,132260,997,Stanley and Sons,James Kerr,barnettstephen@example.org,001-903-565-0574x75349,2023-03-09,Yes,Annual service contract,3 years warranty,4.8,80.62,6790.83,Environmentally friendly design,Stable,4.5,Email Campaign,15% off for first-time buyers,Industry magazines,Compliance with industry standards,Food & Beverages
1897,OIL LUBRICATED PISTON AIR COMPRESSORS,CUSTOM BUILT COMPRESSORS,150,1284,228,2022-12-09,Online Platform,North Region,81455,7,570185,998,Davis-Gill,Kimberly James,joanmason@example.com,001-627-494-3597x6970,2023-10-29,No,Regular maintenance every 6 months,5 years warranty,97.6,88.25,43184.07,Environmentally friendly design,Declining,4.7,Trade Shows,15% off for first-time buyers,Social media campaigns,Compliance with industry standards,CNC Operation
1898,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,191,665,202,2023-09-07,Online Platform,North Region,36970,10,369700,999,Foster and Sons,Sean Woodward,fwatkins@example.com,001-391-301-9936x711,2023-11-06,No,Annual service contract,2 years warranty,136.7,76.51,28256.99,Minimal environmental impact,Growing,4.0,Online Ads,"Free shipping for orders above $10,000",Social media campaigns,No specific regulations,Textile
1899,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,145,893,208,2023-06-22,Distributor,West Region,31550,2,63100,1000,Mcdonald-Schmidt,Frank Doyle,stacie77@example.com,342-716-1131x21382,2023-11-10,No,Regular maintenance every 6 months,3 years warranty,124.5,81.47,17984.78,Environmentally friendly design,Growing,4.9,Online Ads,"Free shipping for orders above $10,000",Mobile app for remote monitoring,Compliance with industry standards,Textile
1900,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,194,477,107,2023-02-10,Direct Sales,East Region,19716,10,197160,1001,"Torres, Santiago and Mann",James Taylor,renee58@example.org,992.953.1630x898,2023-07-12,Yes,Annual service contract,2 years warranty,48.9,74.16,14501.72,Low emissions,Stable,4.8,Email Campaign,"Free shipping for orders above $10,000",Social media campaigns,No specific regulations,Automotive
1901,OIL LUBRICATED PISTON AIR COMPRESSORS,HIGH PRESSURE PISTON COMPRESSORS,70,10,126,2023-08-31,Online Platform,North Region,18238,4,72952,1002,"Hudson, Madden and Richards",Mrs. Terri Anderson,willie42@example.net,822.385.1102x417,2023-12-02,Yes,Annual service contract,3 years warranty,3.2,70.73,9297.42,Low emissions,Declining,4.6,Online Ads,10% off for bulk orders,Social media campaigns,Compliance with industry standards,Circuit Breakers
1902,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,141,198,137,2023-06-02,Direct Sales,East Region,16821,4,67284,1003,Howell Group,Edward Carroll,robert74@example.net,001-923-910-9447x832,2023-10-18,Yes,Quarterly Maintenance,5 years warranty,45.9,93.97,12040.42,Minimal environmental impact,Growing,4.9,Email Campaign,10% off for bulk orders,Mobile app for remote monitoring,Compliance with industry standards,Fabrication Workshops
1903,OIL LUBRICATED PISTON AIR COMPRESSORS,CUSTOM BUILT COMPRESSORS,101,919,144,2022-12-20,Direct Sales,South Region,98512,7,689584,1004,"Kane, Smith and Castillo",Matthew Patrick,david50@example.com,001-565-603-4842,2023-07-18,Yes,Quarterly Maintenance,3 years warranty,9.3,74.24,57424.24,Low emissions,Stable,3.7,Trade Shows,"Free shipping for orders above $10,000",Social media campaigns,Compliance with industry standards,CNC Operation
1904,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,120,1061,208,2023-09-06,Direct Sales,South Region,50523,7,353661,1005,Huerta LLC,Robert Rodriguez,lbutler@example.com,001-383-792-8301,2023-09-22,No,Regular maintenance every 6 months,3 years warranty,220.2,76.22,29776.35,Environmentally friendly design,Stable,3.7,Trade Shows,"Free shipping for orders above $10,000",Industry magazines,No specific regulations,Paper
1905,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,142,997,134,2022-12-08,Distributor,West Region,38234,2,76468,1006,Marquez LLC,Joshua Chang,markcooke@example.com,+1-320-346-8205x32186,2023-04-27,No,Quarterly Maintenance,2 years warranty,198.5,77.97,29511.39,Minimal environmental impact,Stable,4.4,Trade Shows,"Free shipping for orders above $10,000",Mobile app for remote monitoring,Compliance with industry standards,Food Processing
1906,OIL LUBRICATED PISTON AIR COMPRESSORS,HIGH PRESSURE PISTON COMPRESSORS,89,23,169,2023-04-08,Online Platform,South Region,10244,6,61464,1007,"Brooks, Waller and Torres",Heather Barry,sharonlong@example.com,001-972-974-5405,2023-12-02,No,Regular maintenance every 6 months,5 years warranty,4.5,71.8,5626.59,Minimal environmental impact,Growing,4.7,Email Campaign,"Free shipping for orders above $10,000",Industry magazines,Compliance with industry standards,Engine Starting
1907,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,66,521,193,2023-01-30,Distributor,South Region,98916,7,692412,1008,Zamora-Wilson,Ann Thompson,westmariah@example.org,456-213-8819,2023-09-09,Yes,Annual service contract,5 years warranty,81.1,92.22,77927.14,Low emissions,Stable,4.9,Online Ads,"Free shipping for orders above $10,000",Industry magazines,Compliance with industry standards,Food Processing
1908,OIL LUBRICATED PISTON AIR COMPRESSORS,HIGH PRESSURE PISTON COMPRESSORS,176,11,181,2023-05-03,Direct Sales,East Region,10967,6,65802,1009,"Castro, Coleman and Hogan",Jill Pierce MD,mandrade@example.com,925.631.9715x535,2023-09-09,No,Annual service contract,2 years warranty,6.5,73.19,6156.02,Minimal environmental impact,Stable,4.3,Email Campaign,15% off for first-time buyers,Mobile app for remote monitoring,Compliance with industry standards,Automobile
1909,OIL LUBRICATED PISTON AIR COMPRESSORS,LD SERIES PISTON COMPRESSOR,39,14,122,2022-12-16,Direct Sales,West Region,12220,7,85540,1010,Odonnell Group,Jose Harvey,edwardgutierrez@example.org,001-808-970-1381x238,2023-03-31,No,Annual service contract,3 years warranty,2.8,79.34,7447.08,Low emissions,Growing,4.5,Email Campaign,10% off for bulk orders,Social media campaigns,Compliance with industry standards,Circuit Breakers
1910,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,68,165,162,2023-05-10,Distributor,East Region,18852,6,113112,1011,Ruiz-Wade,Autumn Morrison MD,ejohnson@example.com,943.446.0493,2023-11-08,Yes,Regular maintenance every 6 months,5 years warranty,51.6,87.57,11045.14,Minimal environmental impact,Stable,3.7,Online Ads,15% off for first-time buyers,Industry magazines,Compliance with industry standards,Paper
1911,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EN SERIES SCREW AIR COMPRESSOR,118,175,136,2023-07-16,Direct Sales,South Region,14794,1,14794,1012,Miller LLC,John Coleman,moramichael@example.org,(865)952-1174,2023-10-05,No,Annual service contract,3 years warranty,13.4,82.76,8904.88,Minimal environmental impact,Declining,4.3,Online Ads,15% off for first-time buyers,Industry magazines,No specific regulations,Textile
1912,OIL LUBRICATED SCREW AIR COMPRESSORS,ELECTRIC LUBRICATED EG SERIES SCREW AIR COMPRESSOR,96,481,117,2023-11-27,Direct Sales,North Region,18099,4,72396,1013,Vargas-Holmes,Joshua Harris,jonathanhobbs@example.net,(504)628-6157x636,2023-11-28,No,Regular maintenance every 6 months,3 years warranty,45.6,81.44,10425.34,Low emissions,Declining,4.4,Email Campaign,15% off for first-time buyers,Industry magazines,Compliance with industry standards,Automotive
